Journal,Title,Link,Authors,Keywords
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Numerical study on flow separation in 90° pipe bend under high Reynolds number by k-ε modelling,https://doaj.org/article/7291f2223fd24031825614e5c2117d68,"Prasun Dutta,; Sumit Kumar Saha,; Nityananda Nandi,; Nairit Pal","90° pipe bend,; k-ε turbulence model,; Turbulent flow,; Flow separation"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Investigation on stacked cascade multilevel inverter by employing single-phase transformers,https://doaj.org/article/66623ad07a2c4a5c8e768c7850f02277,"Y. Suresh,; Anup Kumar Panda","Multilevel inverter,; SCMI,; High quality waveforms"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Multiple-valued logic design based on the multiple-peak BiCMOS-NDR circuits,https://doaj.org/article/c662fbaacfa04e48909a8eec02091137,"Kwang-Jow Gan,; Jeng-Jong Lu,; Wen-Kuan Yeh,; Yaw-Hwang Chen,; Yan-Wun Chen","Multiple-valued logic,; Negative differential resistance circuit,; BiCMOS process,; Peak-control method"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Effects of induced magnetic field and homogeneous–heterogeneous reactions on stagnation flow of a Casson fluid,https://doaj.org/article/93f19c977d7f4f5b94da11ea2d2da335,"C.S.K. Raju,; N. Sandeep,; S. Saleem","Induced magnetic field,; Homogeneous–heterogeneous reactions,; Non-uniform heat source/sink,; Casson fluid,; Stagnation flow"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Analysis of low mutual coupling compact multi-band microstrip patch antenna and its array using defected ground structure,https://doaj.org/article/8dcbe2ddee274ec988c3e06143290c8a,"Munish Kumar,; Vandana Nath","Microstrip patch antenna (MSPA),; Defected ground structure (DGS),; Electromagnetic bandgap (EBG) structure,; Surface waves,; Impedance bandwidth,; Side lobe level (SLL)"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",A hybrid press system: Motion design and inverse kinematics issues,https://doaj.org/article/64ff3e83247a4c1ebd259d6e456c438e,"M. Erkan Kütük,; L. Canan Dülger","Hybrid machine,; Inverse kinematics,; Motion design,; Press mechanism,; CF Toolbox"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Application of grey fuzzy logic for the optimization of CNC milling parameters for Al–4.5%Cu–TiC MMCs with multi-performance characteristics,https://doaj.org/article/f818a5a995ed453da2e2e6437e01f61e,"Biswajit Das,; S. Roy,; R.N. Rai,; S.C. Saha","MMCs,; Grey fuzzy logic,; Surface roughness,; Cutting force,; In situ technique"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Hydromagnetic flow over an unsteady curved stretching surface,https://doaj.org/article/e83dff2f7dd5442b87424c20c5738045,"M. Naveed,; Z. Abbas,; M. Sajid","Viscous fluid,; Unsteady flow,; Unsteady curved stretching sheet,; Shooting method,; Numerical solution"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Bat algorithm optimized fuzzy PD based speed controller for brushless direct current motor,https://doaj.org/article/1258cca3581b4f96aaa6fc59195d16ad,"K. Premkumar,; B.V. Manikandan","Bat algorithm,; Brushless direct current motor,; Cuckoo search,; Fuzzy proportional derivative controller,; Fuzzy proportional derivative integral controller"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Multi-response optimization of process parameters for TIG welding of Incoloy 800HT by Taguchi grey relational analysis,https://doaj.org/article/c634fa83bf86460798181e1a39e70e93,"Arun Kumar Srirangan,; Sathiya Paulraj","Optimization,; Multi-objective,; Mechanical properties,; Metallurgical characteristics"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Intrusion detection in Mobile Ad-hoc Networks: Bayesian game formulation,https://doaj.org/article/a375ce23700e408aa8520b1533282f1f,"Basant Subba,; Santosh Biswas,; Sushanta Karmakar","Mobile Ad-hoc Network (MANET),; Intrusion detection system (IDS),; Game theory,; Bayesian Nash equilibrium"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Optimizing real power loss and voltage stability limit of a large transmission network using firefly algorithm,https://doaj.org/article/37989c7f627e4a53977db133d5541e68,"P. Balachennaiah,; M. Suryakalavathi,; Palukuru Nagendra","Firefly algorithm (FA),; Optimal power flow (OPF),; Continuation power Flow (CPF),; Interior point successive linear programming (IPSLP),; Real coded genetic algorithm (RCGA),; Unified power flow controller (UPFC)"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Test case minimization approach using fault detection and combinatorial optimization techniques for configuration-aware structural testing,https://doaj.org/article/ef436e76f7f34095a5176afb8ec60e2a,Bestoun S. Ahmed,"Combinatorial testing,; Test case design,; Fault seeding,; Software mutation testing,; Software structural testing,; Cuckoo search algorithm"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Investigation on energy efficient sensor node placement in railway systems,https://doaj.org/article/0255d55ae8684071bb5376ee13cf2770,"Ayona Philipose,; Rajesh A","Wireless sensor network (WSN),; Medium access control (MAC),; Time adaptive bit map assisted protocol (TA-BMA),; Genetic algorithm (GA),; Railway wagon"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Fast vector quantization using a Bat algorithm for image compression,https://doaj.org/article/1d641c856e1941a1a13a28e97f9cf973,"Chiranjeevi Karri,; Umaranjan Jena","Vector quantization,; Linde–Buzo–Gray (LBG),; Particle swarm optimization (PSO),; Quantum particle swarm algorithm (QPSO),; Honey bee mating optimization (HBMO),; Firefly algorithm (FA),; Bat algorithm (BA)"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Dry sliding wear behavior of epoxy fly ash composite with Taguchi optimization,https://doaj.org/article/cca19ca0406e4b2d9e0c0e8c62bac1da,"Ashutosh Pattanaik,; Mantra Prasad Satpathy,; Subash Chandra Mishra","Fly ash,; Epoxy,; Sliding wear,; Taguchi philosophy"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",State of the art on tribological behavior of polymer matrix composites reinforced with natural fibers in the green materials world,https://doaj.org/article/aef3b99629334172a19320a38c428a59,"Emad Omrani,; Pradeep L. Menezes,; Pradeep K. Rohatgi","Friction,; Wear,; Tribology,; Natural fiber,; Polymer composite,; Green materials,; Biodegradability"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)","Impact of chemical reaction on Cu, Al2O3 and SWCNTs–nanofluid flow under slip conditions",https://doaj.org/article/be513176f48f408f87d1541088921966,"R. Kandasamy,; Radiah Mohamad,; Muhaimin Ismoen","SWCNTs–water,; Boundary layer slip,; Chemical reaction,; Nanoparticle volume fraction"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Comparison of reliability techniques of parametric and non-parametric method,https://doaj.org/article/54973f6443224782a3a96b63bc400e22,"C. Kalaiselvan,; L. Bhaskara Rao","Highly Accelerated Life Testing (HALT),; Mean time to failure (MTTF),; Nano ceramic capacitors,; Non-parametric method,; Parametric method,; Reliability,; Time to failure (TTF)"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Experimental investigation on mechanical and microstructural properties of AISI 304 to Cu joints by CO2 laser,https://doaj.org/article/c6245c0a68d74205808e67d5a2ff693a,"Bikash Ranjan Moharana,; Sushanta Kumar Sahu,; Susanta Kumar Sahoo,; Ravi Bathe","Laser,; Welding,; Dissimilar,; Metal,; AISI 304 SS,; Copper,; Microscopy,; Precipitation"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)","Influence of CaCO3, Al2O3, and TiO2 microfillers on physico-mechanical properties of Luffa cylindrica/polyester composites",https://doaj.org/article/1226da5075f24d759f23601b274106f3,"Vinay Kumar Patel,; Anil Dhanola","Luffa cylindrica,; Composites,; Polymer composites,; Hybrid composites"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JUN 2016)",Analysis of enhancement in available power transfer capacity by STATCOM integrated SMES by numerical simulation studies,https://doaj.org/article/7ceff41218294186aedf955af3371f99,"Saraswathi Ananthavel,; Sanjeevikumar Padmanaban,; Sutha Shanmugham,; Frede Blaabjerg,; Ahmet H. Ertas,; Viliam Fedak","Available transfer capability (ATC),; Flexible ac transmission system,; Reactive power compensation,; Superconducting magnetic energy storage,; Static synchronous compensator"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Numerical study of effect of pitch angle on performance characteristics of a HAWT,https://doaj.org/article/2a65714a278544019bd73734aa8d7062,"Sudhamshu A.R.,; Manik Chandra Pandey,; Nivedh Sunil,; Satish N.S.,; Vivek Mugundhan,; Ratna Kishore Velamati","HAWT,; NREL Phase VI,; Pitch angle,; CFD"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Performance enhancement of implantable medical antenna using differential feed technique,https://doaj.org/article/0877e0b46f1c4baab050639e656586b8,"Shankar Bhattacharjee,; Santanu Maity,; Sanjeev Kumar Metya,; Chandan Tilak Bhunia","Differential feed,; Dual band antenna,; Industrial scientific and medical band,; Medical implant communication service band,; Microelctro mechanical system"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Intelligent-based multi-robot path planning inspired by improved classical Q-learning and improved particle swarm optimization with perturbed velocity,https://doaj.org/article/438bea4747ff44588fbfba70007d2936,"P.K. Das,; H.S. Behera,; B.K. Panigrahi","Q-learning,; Path planning,; Mobile robots,; Energy,; IPSO-DV,; Khepera II"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",An experimental investigation of shell and tube latent heat storage for solar dryer using paraffin wax as heat storage material,https://doaj.org/article/5fe4becbe4974461ac34bcb8b613b596,"Ashish Agarwal,; R.M. Sarviya","Latent heat storage,; PCM,; Melting and solidification process,; Paraffin wax"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Optimal sizing and locations of capacitors in radial distribution systems via flower pollination optimization algorithm and power loss index,https://doaj.org/article/f32f12a347f04c909ff755858bb3cc04,"A.Y. Abdelaziz,; E.S. Ali,; S.M. Abd Elazim","Flower pollination algorithm,; Power systems,; Optimal capacitor locations,; Power loss index,; Distribution systems"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Optimization of fused deposition modeling process using teaching-learning-based optimization algorithm,https://doaj.org/article/c811902545c142dfa9693d27625ea13a,"R. Venkata Rao,; Dhiraj P. Rai","Rapid prototyping,; Fused deposition modeling,; Teaching-learning-based-optimization,; A posteriori approach,; NSGA-II"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",The effect of the volume fraction and viscosity on the compression and tension behavior of the cobalt-ferrite magneto-rheological fluids,https://doaj.org/article/1c18e71ee176426c9d4172bd3456a55f,H. Shokrollahi,"Ceramics,; Magnetic materials,; Chemical synthesis,; Mechanical testing"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Updating temperature monitoring on reciprocating compressor connecting rods to improve reliability,https://doaj.org/article/ba7cb302e7344549b36350f0d2f2067e,"Jim Townsend,; M. Affan Badar,; Julie Szekerces","Reciprocating compressors,; Temperature monitoring,; Reliability,; Cost analysis"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Assessment of nanofluids for laminar convective heat transfer: A numerical study,https://doaj.org/article/cfd8884e5be84e71adfdb7deaa4e1329,"Nilesh Purohit,; Varun Anand Purohit,; Kamlesh Purohit","Heat transfer,; Laminar flow,; Nanofluid,; Numerical study,; Comparison"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Modified Firefly Algorithm based controller design for integrating and unstable delay processes,https://doaj.org/article/846cdd54ff014f33ab42f5d797476fb3,"A. Gupta,; P.K. Padhy","Firefly Algorithm (FA),; Modified Firefly Algorithm (MFA),; Proportional Integral-Proportional (PI-P)"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Low voltage high performance hybrid full adder,https://doaj.org/article/e1073a4161784fe79ea35935bd0513dc,"Pankaj Kumar,; Rajender Kumar Sharma","High speed,; Low voltage,; Logic structure,; Hybrid adder"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Numerical study of unsteady blood flow through a vessel using Sisko model,https://doaj.org/article/7ec5712b380b40d1af4efae68df29ae8,"Akbar Zaman,; Nasir Ali,; O. Anwar Bég","Unsteady pulsatile flow,; Blood,; Sisko fluid,; Body acceleration,; Finite difference method"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Indirect fractional order pole assignment based adaptive control,https://doaj.org/article/fc7d9387445f4953a5b37113b75afbab,"Samir Ladaci,; Yassine Bensafia","Fractional order control,; Fractional adaptive control,; Indirect pole placement,; Fractional order system"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Investigation of graphene based miniaturized terahertz antenna for novel substrate materials,https://doaj.org/article/d372f5fec92945d584a2c69923ea98ea,"Rajni Bala,; Anupma Marwaha","Graphene,; Substrate materials,; Miniaturized patch antenna,; Terahertz regime,; HFSS"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)","Effect of thermodiffusion on the fluid flow, heat transfer, and solidification of molten metal alloys",https://doaj.org/article/62d821198e024bbd8048e55e5873342f,"E. Jafar-Salehi,; M. Eslamian,; M.Z. Saghir","Thermodiffusion,; Solidification,; Mushy zone,; Binary molten metal alloy,; Transport phenomena"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",A slotted UWB monopole antenna with single port and double ports for dual polarization,https://doaj.org/article/7de8e827170c49928ab9cc767dd2f237,"R.V.S. Ram Krishna,; Raj Kumar","Dual-polarization,; Asymmetric feed,; Coplanar waveguide (CPW),; Printed monopole antenna (PMA)"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Comparison between quality and quantity seismic damage index for LSF systems,https://doaj.org/article/4e092f4aa26b4302965e4a22ec17f7fd,"Hossein Mirzaaghabeik,; Hamid Reza Vosoughifar","Lightweight Steel Framing (LSF) system,; Seismic damage index,; Nonlinear static (pushover) analysis,; Quality damage index"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",GDI based full adders for energy efficient arithmetic applications,https://doaj.org/article/18401f597b7a49669cacb76be754c976,"Mohan Shoba,; Rangaswamy Nakkeeran","Adder,; GDI logic,; Digital design,; Full swing"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Tribological performance of self-lubricating aluminum matrix nanocomposites: Role of graphene nanoplatelets,https://doaj.org/article/611275c6bfb3485e99e9242eb2c0734e,"Meysam Tabandeh-Khorshid,; Emad Omrani,; Pradeep L. Menezes,; Pradeep K. Rohatgi","Graphene nanoplatelets (GNP),; Metal Matrix NanoComposites (MMNCs),; Wear,; Powder metallurgy"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Perturbation analysis of magnetohydrodynamics oscillatory flow on convective-radiative heat and mass transfer of micropolar fluid in a porous medium with chemical reaction,https://doaj.org/article/17b34a71ad6e4ce783e6729038629e7f,"Dulal Pal,; Sukanta Biswas","Chemical reaction,; Heat and mass transfer,; Micropolar fluid,; Magneto-hydrodynamics,; Porous medium,; Thermal radiation,; Viscous dissipation"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Effects of oxygen enriched combustion on pollution and performance characteristics of a diesel engine,https://doaj.org/article/4ba81e5223cb4faf90f30b85d6e9f176,"P. Baskar,; A. Senthilkumar","Oxygen enrichment,; Combustion,; Performance,; Emission,; Diesel engine"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",A new realization of wave digital filters using GIC and fractional bilinear transform,https://doaj.org/article/e05c10f88b3e4bd5be3949b134813c94,"Richa Barsainya,; Tarun Kumar Rawat,; Rachit Mahendra","Digital filter,; Fractional bilinear transform,; Generalized immittance converter,; Wave equations"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2016)",Analytical modeling of Schottky tunneling source impact ionization MOSFET with reduced breakdown voltage,https://doaj.org/article/4f0832dc4d5e4ca8823e6a8a663e4972,"Sangeeta Singh,; P.N. Kondekar","Impact ionization,; Schottky barrier tunneling,; Wentzel–Kramers–Brillouin (WKB) approximation,; Ionization integral (M),; Subthreshold swing (SS)"
